Tipo Servicio,Red Uso,Placa,Fecha Tránsito,Punto de Servicio,Comprobante,Total del Servicio,Saldo Final
Consumo,LIMA EXPRESA,VE-27,2025-10-02,Peaje de El Pino - P5,F400-00068292,-26.4,4144.2
Consumo,LIMA EXPRESA,VE-27,2025-10-02,Peaje de Separadora Salida - P3,F400-00068292,-26.4,4117.8
Consumo,LIMA EXPRESA,VE-35,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-26.4,4091.4
Consumo,LIMA EXPRESA,VE-02,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-39.6,4051.8
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-26.4,4025.4
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Priale Salida - P7,F400-00068292,-26.4,3999.0
Consumo,LIMA EXPRESA,VE-35,2025-10-02,Peaje de Priale Salida - P7,F400-00068292,-26.4,3972.6
Consumo,LIMA EXPRESA,VE-20,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-26.4,3946.2
Consumo,LIMA EXPRESA,VE-12,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3919.8
Consumo,LIMA EXPRESA,VE-31,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3893.4
Consumo,LIMA EXPRESA,VE-06,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-39.6,3853.8
Consumo,LIMA EXPRESA,VE-05,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-39.6,3814.2
Consumo,LIMA EXPRESA,VE-20,2025-10-02,Peaje de Priale Salida - P7,F400-00068292,-26.4,3787.8
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3761.4
Consumo,LIMA EXPRESA,VE-06,2025-10-02,Peaje de Priale Salida - P7,F400-00068292,-39.6,3721.8
Consumo,LIMA EXPRESA,VE-35,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3695.4
Consumo,LIMA EXPRESA,VE-12,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3669.0
Consumo,LIMA EXPRESA,VE-31,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3642.6
Consumo,LIMA EXPRESA,VE-05,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-33.0,3609.6
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3583.2
Consumo,LIMA EXPRESA,VE-28,2025-10-02,Peaje de Priale Entrada - P6,F400-00068292,-26.4,3556.8
Consumo,LIMA EXPRESA,VE-35,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3530.4
Consumo,LIMA EXPRESA,VE-20,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3504.0
Consumo,LIMA EXPRESA,VE-05,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-39.6,3464.4
Consumo,LIMA EXPRESA,VE-20,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3438.0
Consumo,LIMA EXPRESA,VE-31,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3411.6
Consumo,LIMA EXPRESA,VE-12,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3385.2
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3358.8
Consumo,LIMA EXPRESA,VE-28,2025-10-02,Peaje de El Pino - P5,F400-00068292,-26.4,3332.4
Consumo,LIMA EXPRESA,VE-05,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-39.6,3292.8
Consumo,LIMA EXPRESA,VE-30,2025-10-02,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,3266.4
Consumo,LIMA EXPRESA,VE-28,2025-10-02,Peaje de Separadora Salida - P3,F400-00068292,-26.4,3240.0
Consumo,LIMA EXPRESA,VE-06,2025-10-03,Peaje de Priale Entrada - P6,F400-00068292,-19.8,3220.2
Consumo,LIMA EXPRESA,VE-30,2025-10-03,Peaje de Priale Entrada - P6,F400-00068292,-26.4,3193.8
Consumo,LIMA EXPRESA,VE-05,2025-10-03,Peaje de Priale Entrada - P6,F400-00068292,-39.6,3154.2
Consumo,LIMA EXPRESA,VE-35,2025-10-03,Peaje de Priale Entrada - P6,F400-00068292,-26.4,3127.8
Consumo,LIMA EXPRESA,VE-30,2025-10-03,Peaje de Priale Salida - P7,F400-00068292,-26.4,3101.4
Consumo,LIMA EXPRESA,VE-31,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3075.0
Consumo,LIMA EXPRESA,VE-02,2025-10-03,Peaje de Priale Salida - P7,F400-00068292,-39.6,3035.4
Consumo,LIMA EXPRESA,VE-20,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,3009.0
Consumo,LIMA EXPRESA,VE-28,2025-10-03,Peaje de El Pino - P5,F400-00068292,-26.4,2982.6
Consumo,LIMA EXPRESA,VE-20,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2956.2
Consumo,LIMA EXPRESA,VE-31,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2929.8
Consumo,LIMA EXPRESA,VE-35,2025-10-03,Peaje de Priale Salida - P7,F400-00068292,-26.4,2903.4
Consumo,LIMA EXPRESA,VE-28,2025-10-03,Peaje de Separadora Salida - P3,F400-00068292,-26.4,2877.0
Consumo,LIMA EXPRESA,VE-06,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-39.6,2837.4
Consumo,LIMA EXPRESA,VE-05,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-19.8,2817.6
Consumo,LIMA EXPRESA,VE-06,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-19.8,2797.8
Consumo,LIMA EXPRESA,VE-30,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2771.4
Consumo,LIMA EXPRESA,VE-05,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-39.6,2731.8
Consumo,LIMA EXPRESA,VE-28,2025-10-03,Peaje de Separadora Salida - P3,F400-00068292,-26.4,2705.4
Consumo,LIMA EXPRESA,VE-30,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2679.0
Consumo,LIMA EXPRESA,VE-02,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-39.6,2639.4
Consumo,LIMA EXPRESA,VE-12,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2613.0
Consumo,LIMA EXPRESA,VE-28,2025-10-03,Peaje de El Pino - P5,F400-00068292,-26.4,2586.6
Consumo,LIMA EXPRESA,VE-28,2025-10-03,Peaje de Separadora Salida - P3,F400-00068292,-26.4,2560.2
Consumo,LIMA EXPRESA,VE-31,2025-10-03,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2533.8
Consumo,LIMA EXPRESA,VE-02,2025-10-03,Peaje de Monterrico Salida - P2,F400-00068292,-39.6,2494.2
Consumo,LIMA EXPRESA,VE-30,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,2467.8
Consumo,LIMA EXPRESA,VE-35,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,2441.4
Consumo,LIMA EXPRESA,VE-02,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-19.8,2421.6
Consumo,LIMA EXPRESA,VE-30,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,2395.2
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2368.8
Consumo,LIMA EXPRESA,VE-31,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2342.4
Consumo,LIMA EXPRESA,VE-06,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-19.8,2322.6
Consumo,LIMA EXPRESA,VE-05,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-39.6,2283.0
Consumo,LIMA EXPRESA,VE-06,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-39.6,2243.4
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2217.0
Consumo,LIMA EXPRESA,VE-31,2025-10-04,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2190.6
Consumo,LIMA EXPRESA,VE-28,2025-10-04,Peaje de El Pino - P5,F400-00068292,-26.4,2164.2
Consumo,LIMA EXPRESA,VE-35,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,2137.8
Consumo,LIMA EXPRESA,VE-28,2025-10-04,Peaje de Separadora Salida - P3,F400-00068292,-26.4,2111.4
Consumo,LIMA EXPRESA,VE-12,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2085.0
Consumo,LIMA EXPRESA,VE-30,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2058.6
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,2032.2
Consumo,LIMA EXPRESA,VE-02,2025-10-04,Peaje de Monterrico Salida - P2,F400-00068292,-39.6,1992.6
Consumo,LIMA EXPRESA,VE-07,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-19.8,1972.8
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,1946.4
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,1920.0
Consumo,LIMA EXPRESA,VE-31,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,1893.6
Consumo,LIMA EXPRESA,VE-35,2025-10-04,Peaje de Priale Entrada - P6,F400-00068292,-26.4,1867.2
Consumo,LIMA EXPRESA,VE-30,2025-10-04,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,1840.8
Consumo,LIMA EXPRESA,VE-12,2025-10-04,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,1814.4
Consumo,LIMA EXPRESA,VE-31,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,1788.0
Consumo,LIMA EXPRESA,VE-28,2025-10-04,Peaje de El Pino - P5,F400-00068292,-26.4,1761.6
Consumo,LIMA EXPRESA,VE-35,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,1735.2
Consumo,LIMA EXPRESA,VE-28,2025-10-04,Peaje de Separadora Salida - P3,F400-00068292,-26.4,1708.8
Consumo,LIMA EXPRESA,VE-12,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1682.4
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje Estadio – P10   ,F400-00068292,-26.4,1656.0
Consumo,LIMA EXPRESA,VE-31,2025-10-04,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1629.6
Consumo,LIMA EXPRESA,VE-20,2025-10-04,Peaje de Priale Salida - P7,F400-00068292,-26.4,1603.2
Consumo,LIMA EXPRESA,VE-02,2025-10-06,Peaje de Priale Salida - P7,F400-00068292,-19.8,1583.4
Consumo,LIMA EXPRESA,VE-05,2025-10-06,Peaje de Priale Entrada - P6,F400-00068292,-39.6,1543.8
Consumo,LIMA EXPRESA,VE-06,2025-10-06,Peaje de Priale Entrada - P6,F400-00068292,-39.6,1504.2
Consumo,LIMA EXPRESA,VE-30,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1477.8
Consumo,LIMA EXPRESA,VE-06,2025-10-06,Peaje de Priale Salida - P7,F400-00068292,-33.0,1444.8
Consumo,LIMA EXPRESA,VE-31,2025-10-06,Peaje de Priale Entrada - P6,F400-00068292,-26.4,1418.4
Consumo,LIMA EXPRESA,VE-12,2025-10-06,Peaje de Priale Entrada - P6,F400-00068292,-26.4,1392.0
Consumo,LIMA EXPRESA,APF856,2025-10-06,Peaje Estadio – P10   ,F400-00068292,-6.6,1385.4
Consumo,LIMA EXPRESA,VE-12,2025-10-06,Peaje de Priale Salida - P7,F400-00068292,-26.4,1359.0
Consumo,LIMA EXPRESA,VE-26,2025-10-06,Peaje de El Pino - P5,F400-00068292,-26.4,1332.6
Consumo,LIMA EXPRESA,APF856,2025-10-06,Peaje de El Pino - P5,F400-00068292,-6.6,1326.0
Consumo,LIMA EXPRESA,VE-35,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1299.6
Consumo,LIMA EXPRESA,VE-31,2025-10-06,Peaje de Priale Salida - P7,F400-00068292,-26.4,1273.2
Consumo,LIMA EXPRESA,VE-20,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1246.8
Consumo,LIMA EXPRESA,VE-26,2025-10-06,Peaje de Separadora Salida - P3,F400-00068292,-26.4,1220.4
Consumo,LIMA EXPRESA,VE-02,2025-10-06,Peaje de Priale Entrada - P6,F400-00068292,-39.6,1180.8
Consumo,LIMA EXPRESA,VE-02,2025-10-06,Peaje Huánuco – P8   ,F400-00068292,-39.6,1141.2
Consumo,LIMA EXPRESA,VE-30,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,1114.8
Consumo,LIMA EXPRESA,VE-20,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,1088.4
Consumo,LIMA EXPRESA,APF856,2025-10-06,Peaje de Santa Anita - P4,F400-00068292,-6.6,1081.8
Consumo,LIMA EXPRESA,VE-12,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1055.4
Consumo,LIMA EXPRESA,APF856,2025-10-06,Peaje Huánuco – P8   ,F400-00068292,-6.6,1048.8
Consumo,LIMA EXPRESA,VE-31,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,1022.4
Consumo,LIMA EXPRESA,VE-35,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,996.0
Consumo,LIMA EXPRESA,VE-02,2025-10-06,Peaje Estadio – P10   ,F400-00068292,-39.6,956.4
Consumo,LIMA EXPRESA,VE-02,2025-10-06,Peaje de Priale Salida - P7,F400-00068292,-39.6,916.8
Consumo,LIMA EXPRESA,VE-12,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,890.4
Consumo,LIMA EXPRESA,VE-31,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,864.0
Consumo,LIMA EXPRESA,VE-30,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,837.6
Consumo,LIMA EXPRESA,VE-12,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,811.2
Consumo,LIMA EXPRESA,VE-30,2025-10-06,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,784.8
Consumo,LIMA EXPRESA,VE-31,2025-10-06,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,758.4
Consumo,LIMA EXPRESA,VE-02,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-39.6,718.8
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-26.4,692.4
Consumo,LIMA EXPRESA,VE-35,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,666.0
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Priale Salida - P7,F400-00068292,-26.4,639.6
Consumo,LIMA EXPRESA,VE-12,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,613.2
Consumo,LIMA EXPRESA,VE-35,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,586.8
Consumo,LIMA EXPRESA,VE-31,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,560.4
Consumo,LIMA EXPRESA,VE-06,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-39.6,520.8
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,494.4
Consumo,LIMA EXPRESA,VE-26,2025-10-07,Peaje de El Pino - P5,F400-00068292,-26.4,468.0
Consumo,LIMA EXPRESA,VE-31,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,441.6
Consumo,LIMA EXPRESA,VE-12,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,415.2
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,388.8
Consumo,LIMA EXPRESA,VE-26,2025-10-07,Peaje de Separadora Salida - P3,F400-00068292,-26.4,362.4
Consumo,LIMA EXPRESA,VE-20,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-26.4,336.0
Consumo,LIMA EXPRESA,VE-20,2025-10-07,Peaje de Priale Salida - P7,F400-00068292,-26.4,309.6
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,283.2
Recarga PEX,PEX,,2025-10-07,,TR006-000981940,2500.0,2783.2
Consumo,LIMA EXPRESA,VE-06,2025-10-07,Peaje de Priale Salida - P7,F400-00068292,-33.0,2750.2
Consumo,LIMA EXPRESA,VE-02,2025-10-07,Peaje Huánuco – P8   ,F400-00068292,-39.6,2710.6
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2684.2
Consumo,LIMA EXPRESA,VE-35,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2657.8
Consumo,LIMA EXPRESA,VE-35,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2631.4
Consumo,LIMA EXPRESA,VE-04,2025-10-07,Peaje de Priale Salida - P7,F400-00068292,-19.8,2611.6
Consumo,LIMA EXPRESA,VE-20,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2585.2
Consumo,LIMA EXPRESA,VE-04,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-39.6,2545.6
Consumo,LIMA EXPRESA,VE-20,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2519.2
Consumo,LIMA EXPRESA,D9Z911,2025-10-07,Peaje de Priale Salida - P7,F400-00068292,-6.6,2512.6
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2486.2
Consumo,LIMA EXPRESA,VE-31,2025-10-07,Peaje de Monterrico Entrada - P1,F400-00068292,-26.4,2459.8
Consumo,LIMA EXPRESA,VE-02,2025-10-07,Peaje Huánuco – P8   ,F400-00068292,-39.6,2420.2
Consumo,LIMA EXPRESA,D9Z911,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-6.6,2413.6
Consumo,LIMA EXPRESA,VE-12,2025-10-07,Peaje de Priale Entrada - P6,F400-00068292,-26.4,2387.2
Consumo,LIMA EXPRESA,VE-30,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2360.8
Consumo,LIMA EXPRESA,VE-27,2025-10-07,Peaje de Monterrico Salida - P2,F400-00068292,-26.4,2334.4
Consumo,LIMA EXPRESA,VE-26,2025-10-07,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,2308.0
Consumo,LIMA EXPRESA,VE-19,2025-10-08,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2281.6
Consumo,LIMA EXPRESA,VE-27,2025-10-08,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2255.2
Consumo,LIMA EXPRESA,VE-27,2025-10-08,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,2228.8
Consumo,LIMA EXPRESA,VE-27,2025-10-08,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2202.4
Consumo,LIMA EXPRESA,VE-27,2025-10-08,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,2176.0
Consumo,LIMA EXPRESA,APF856,2025-10-08,Peaje Estadio – P10   ,F400-00069037,-6.6,2169.4
Consumo,LIMA EXPRESA,APF856,2025-10-08,Peaje de El Pino - P5,F400-00069037,-6.6,2162.8
Consumo,LIMA EXPRESA,APF856,2025-10-08,Peaje de Santa Anita - P4,F400-00069037,-6.6,2156.2
Consumo,LIMA EXPRESA,VE-26,2025-10-08,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2129.8
Consumo,LIMA EXPRESA,VE-30,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2103.4
Consumo,LIMA EXPRESA,VE-35,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2077.0
Consumo,LIMA EXPRESA,VE-12,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2050.6
Consumo,LIMA EXPRESA,VE-31,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,2024.2
Consumo,LIMA EXPRESA,VE-20,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,1997.8
Consumo,LIMA EXPRESA,VE-24,2025-10-09,Peaje Huánuco – P8   ,F400-00069037,-26.4,1971.4
Consumo,LIMA EXPRESA,VE-35,2025-10-09,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,1945.0
Consumo,LIMA EXPRESA,VE-20,2025-10-09,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,1918.6
Consumo,LIMA EXPRESA,VE-12,2025-10-09,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,1892.2
Recarga PEX,PEX,,2025-10-09,,TR006-000983065,2500.0,4392.2
Consumo,LIMA EXPRESA,VE-12,2025-10-09,Peaje de Priale Entrada - P6,F400-00069037,-26.4,4365.8
Consumo,LIMA EXPRESA,VE-31,2025-10-09,Peaje de Priale Entrada - P6,F400-00069037,-26.4,4339.4
Consumo,LIMA EXPRESA,VE-30,2025-10-09,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,4313.0
Consumo,LIMA EXPRESA,VE-26,2025-10-09,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,4286.6
Consumo,LIMA EXPRESA,VE-30,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,4260.2
Consumo,LIMA EXPRESA,VE-35,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,4233.8
Consumo,LIMA EXPRESA,VE-30,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,4207.4
Consumo,LIMA EXPRESA,VE-31,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,4181.0
Consumo,LIMA EXPRESA,VE-26,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,4154.6
Consumo,LIMA EXPRESA,VE-35,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,4128.2
Consumo,LIMA EXPRESA,VE-20,2025-10-10,Peaje de Priale Entrada - P6,F400-00069037,-26.4,4101.8
Consumo,LIMA EXPRESA,VE-12,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,4075.4
Consumo,LIMA EXPRESA,VE-20,2025-10-10,Peaje de Priale Salida - P7,F400-00069037,-26.4,4049.0
Consumo,LIMA EXPRESA,VE-31,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,4022.6
Consumo,LIMA EXPRESA,VE-12,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3996.2
Consumo,LIMA EXPRESA,VE-05,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-39.6,3956.6
Consumo,LIMA EXPRESA,VE-30,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3930.2
Consumo,LIMA EXPRESA,VE-06,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-39.6,3890.6
Consumo,LIMA EXPRESA,VE-05,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-33.0,3857.6
Consumo,LIMA EXPRESA,VE-24,2025-10-10,Peaje Huánuco – P8   ,F400-00069037,-26.4,3831.2
Consumo,LIMA EXPRESA,VE-20,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3804.8
Consumo,LIMA EXPRESA,VE-06,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-33.0,3771.8
Consumo,LIMA EXPRESA,VE-35,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3745.4
Consumo,LIMA EXPRESA,VE-35,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3719.0
Consumo,LIMA EXPRESA,VE-20,2025-10-10,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3692.6
Consumo,LIMA EXPRESA,VE-31,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3666.2
Consumo,LIMA EXPRESA,VE-30,2025-10-10,Peaje de Priale Entrada - P6,F400-00069037,-26.4,3639.8
Consumo,LIMA EXPRESA,VE-30,2025-10-10,Peaje de Priale Salida - P7,F400-00069037,-26.4,3613.4
Consumo,LIMA EXPRESA,VE-26,2025-10-10,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3587.0
Consumo,LIMA EXPRESA,APF856,2025-10-10,Peaje Estadio – P10   ,F400-00069037,-6.6,3580.4
Consumo,LIMA EXPRESA,VE-19,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3554.0
Consumo,LIMA EXPRESA,VE-30,2025-10-11,Peaje de Priale Entrada - P6,F400-00069037,-26.4,3527.6
Consumo,LIMA EXPRESA,VE-35,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3501.2
Consumo,LIMA EXPRESA,VE-06,2025-10-11,Peaje de Priale Entrada - P6,F400-00069037,-39.6,3461.6
Consumo,LIMA EXPRESA,VE-30,2025-10-11,Peaje de Priale Salida - P7,F400-00069037,-26.4,3435.2
Consumo,LIMA EXPRESA,VE-17,2025-10-11,Peaje Huánuco – P8   ,F400-00069037,-26.4,3408.8
Consumo,LIMA EXPRESA,VE-20,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3382.4
Consumo,LIMA EXPRESA,VE-06,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-33.0,3349.4
Consumo,LIMA EXPRESA,VE-30,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3323.0
Consumo,LIMA EXPRESA,VE-31,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3296.6
Consumo,LIMA EXPRESA,VE-19,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3270.2
Consumo,LIMA EXPRESA,VE-05,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-39.6,3230.6
Consumo,LIMA EXPRESA,VE-35,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3204.2
Consumo,LIMA EXPRESA,VE-20,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3177.8
Consumo,LIMA EXPRESA,VE-20,2025-10-11,Peaje de Priale Salida - P7,F400-00069037,-26.4,3151.4
Consumo,LIMA EXPRESA,VE-30,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3125.0
Consumo,LIMA EXPRESA,VE-31,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-26.4,3098.6
Consumo,LIMA EXPRESA,VE-06,2025-10-11,Peaje de Monterrico Salida - P2,F400-00069037,-39.6,3059.0
Consumo,LIMA EXPRESA,VE-35,2025-10-11,Peaje de Monterrico Entrada - P1,F400-00069037,-26.4,3032.6
